ptid,E01,E03,10x_pfreq,count
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,3.76095377787807e-05,1.42023935767308e-05,0.0001732201628269,1
581,4.701192222347588e-06,0.0003976670201484,0.0003464403256539,1
581,0.0001175298055586,6.15437054991668e-05,0.0001732201628269,1
581,4.701192222347588e-06,9.4682623844872e-06,0.0001732201628269,1
581,1.4103576667042762e-05,0.0013847333737312,0.003464403256539,1
581,0.0,3.07718527495834e-05,0.0001732201628269,1
581,2.3505961111737932e-05,0.0007905999091046,0.0074484670015589,1
581,0.0,0.0001917323132858,0.0019054217910964,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,0.0001467580669595,0.0005196604884808,1
581,2.3505961111737932e-05,1.42023935767308e-05,0.0001732201628269,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,4.701192222347587e-05,0.0044169444023632,0.0282348865407933,1
581,0.0,2.3670655961218e-06,0.0282348865407933,1
581,0.0,0.0004118694137251,0.0017322016282695,1
581,0.0,1.89365247689744e-05,0.0005196604884808,1
581,1.4103576667042762e-05,7.1011967883654e-06,0.0001732201628269,1
581,0.0,7.101196788365399e-05,0.0005196604884808,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,4.701192222347588e-06,1.65694591728526e-05,0.0001732201628269,1
581,3.290834555643311e-05,8.99484926526284e-05,0.0001732201628269,1
581,0.0,2.13035903650962e-05,0.0006928806513078,1
581,9.402384444695177e-06,0.0013255567338282,0.0043305040706738,1
581,0.0,4.734131192243599e-05,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0005196604884808,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,0.0,0.0001538592637479,0.0005196604884808,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0003464403256539,1
581,4.701192222347588e-06,6.15437054991668e-05,0.0003464403256539,1
581,0.0,0.0001704287229207,0.0015589814654425,1
581,0.0,1.65694591728526e-05,0.0001732201628269,1
581,9.402384444695177e-06,0.0006840819572792,0.003637623419366,1
581,0.0,4.97083775185578e-05,0.0003464403256539,1
581,1.4103576667042762e-05,4.7341311922436e-06,0.0001732201628269,1
581,1.4103576667042762e-05,1.89365247689744e-05,0.0001732201628269,1
581,2.3505961111737932e-05,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,0.0003858316921678,0.0008661008141347,1
581,0.0,9.4682623844872e-06,0.0003464403256539,1
581,0.0,3.31389183457052e-05,0.0003464403256539,1
581,0.0,0.0001112520830177,0.0006928806513078,1
581,2.8207153334085523e-05,1.1835327980608998e-05,0.0001732201628269,1
581,4.2310730001128285e-05,2.13035903650962e-05,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0003464403256539,1
581,4.701192222347588e-06,0.0001041508862293,0.0005196604884808,1
581,1.4103576667042762e-05,9.4682623844872e-06,0.0001732201628269,1
581,4.2310730001128285e-05,1.65694591728526e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,9.402384444695177e-06,0.0004781472504166,0.0003464403256539,1
581,0.0002209560344503,0.0002035676412664,0.0001732201628269,1
581,0.0,7.811316467201939e-05,0.0008661008141347,1
581,9.402384444695177e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,6.15437054991668e-05,0.0003464403256539,1
581,0.0,0.000544425087108,0.0019054217910964,1
581,0.0,0.0003929328889562,0.0038108435821929,1
581,2.3505961111737932e-05,1.65694591728526e-05,0.0001732201628269,1
581,1.880476888939035e-05,1.1835327980608998e-05,0.0001732201628269,1
581,4.701192222347588e-06,4.024011513407059e-05,0.0005196604884808,1
581,9.402384444695177e-06,0.0013113543402514,0.0088342283041746,1
581,4.701192222347588e-06,0.0002627442811695,0.0027715226052312,1
581,0.0,0.0003550598394182,0.0020786419539234,1
581,0.0,3.5505983941826995e-05,0.0001732201628269,1
581,4.701192222347588e-06,7.1011967883654e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0001175298055586,0.0098777647326162,0.0862636410878226,1
581,9.402384444695177e-06,1.65694591728526e-05,0.0003464403256539,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,0.0,0.0002485418875927,0.0013857613026156,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,9.94167550371156e-05,0.0005196604884808,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,2.3505961111737932e-05,2.60377215573398e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,4.701192222347588e-06,1.42023935767308e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,7.101196788365399e-05,0.0010393209769617,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0002509089531889,0.0012125411397886,1
581,0.0,0.0017468944099378,0.0051966048848085,1
581,4.701192222347588e-06,0.0034369792455688,0.0088342283041746,1
581,0.0,4.024011513407059e-05,0.0008661008141347,1
581,0.0,0.0002674784123617,0.0006928806513078,1
581,0.0,0.000137289804575,0.0010393209769617,1
581,0.0,0.0002485418875927,0.0017322016282695,1
581,0.001650118470044,0.0024641152855627,0.0001732201628269,1
581,0.0,1.89365247689744e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,1.1835327980608998e-05,0.0005196604884808,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,9.402384444695177e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0,5.207544311467959e-05,0.0003464403256539,1
581,0.0,3.78730495379488e-05,0.0001732201628269,1
581,0.0,5.207544311467959e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0005941334646265,0.0050233847219816,1
581,0.0,2.84047871534616e-05,0.0005196604884808,1
581,2.3505961111737932e-05,4.7341311922436e-06,0.0001732201628269,1
581,9.402384444695177e-06,3.07718527495834e-05,0.0003464403256539,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,0.000118353279806,0.0006928806513078,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0003464403256539,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,9.402384444695177e-06,9.4682623844872e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0003464403256539,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,9.402384444695177e-06,9.4682623844872e-06,0.0001732201628269,1
581,0.0,5.4442508710801394e-05,0.0001732201628269,1
581,4.701192222347588e-06,7.337903347977579e-05,0.0008661008141347,1
581,1.4103576667042762e-05,0.0001917323132858,0.0010393209769617,1
581,4.701192222347588e-06,5.68095743069232e-05,0.0005196604884808,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,4.701192222347588e-06,5.207544311467959e-05,0.0001732201628269,1
581,0.0003807965700101,0.0003976670201484,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,0.0001585933949401,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0003464403256539,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0004213376761096,0.0008661008141347,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,5.68095743069232e-05,0.0005196604884808,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,5.171311444582346e-05,4.97083775185578e-05,0.0006928806513078,1
581,6.581669111286622e-05,0.0070538554764429,0.0204399792135804,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,1.4103576667042762e-05,9.4682623844872e-06,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0001645417277821,0.016481877745796,0.077256192620821,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,9.402384444695177e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,3.07718527495834e-05,0.0001732201628269,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,8.048023026814119e-05,0.0003464403256539,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.13035903650962e-05,0.0005196604884808,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,4.97083775185578e-05,,1
581,0.0,5.4442508710801394e-05,,1
581,0.0,5.68095743069232e-05,,1
581,0.0,6.391077109528859e-05,,1
581,0.0,7.101196788365399e-05,,1
581,0.0,7.811316467201939e-05,,1
581,0.0,8.758142705650659e-05,,1
581,0.0,0.0001230874109983,,1
581,0.0,0.0001964664444781,,1
581,0.0,0.0003384903802454,,1
581,4.701192222347588e-06,4.26071807301924e-05,,1
581,4.701192222347588e-06,4.49742463263142e-05,,1
581,4.701192222347588e-06,4.734131192243599e-05,,1
581,4.701192222347588e-06,6.86449022875322e-05,,1
581,4.701192222347588e-06,8.048023026814119e-05,,1
581,4.701192222347588e-06,0.0001491251325556,,1
581,4.701192222347588e-06,0.0001609604605362,,1
581,4.701192222347588e-06,0.0012687471595212,,1
581,9.402384444695177e-06,4.734131192243599e-05,,1
581,9.402384444695177e-06,5.207544311467959e-05,,1
581,9.402384444695177e-06,5.4442508710801394e-05,,1
581,9.402384444695177e-06,5.917663990304499e-05,,1
581,1.4103576667042762e-05,4.26071807301924e-05,,1
581,1.4103576667042762e-05,4.734131192243599e-05,,1
581,1.4103576667042762e-05,5.207544311467959e-05,,1
581,1.4103576667042762e-05,5.4442508710801394e-05,,1
581,1.4103576667042762e-05,8.2847295864263e-05,,1
581,1.880476888939035e-05,4.49742463263142e-05,,1
581,1.880476888939035e-05,4.97083775185578e-05,,1
581,1.880476888939035e-05,5.4442508710801394e-05,,1
581,1.880476888939035e-05,5.68095743069232e-05,,1
581,1.880476888939035e-05,5.917663990304499e-05,,1
581,1.880476888939035e-05,6.15437054991668e-05,,1
581,1.880476888939035e-05,6.391077109528859e-05,,1
581,1.880476888939035e-05,7.57460990758976e-05,,1
581,2.3505961111737932e-05,4.734131192243599e-05,,1
581,2.3505961111737932e-05,6.391077109528859e-05,,1
581,2.8207153334085523e-05,4.734131192243599e-05,,1
581,2.8207153334085523e-05,4.97083775185578e-05,,1
581,2.8207153334085523e-05,5.917663990304499e-05,,1
581,2.8207153334085523e-05,6.15437054991668e-05,,1
581,2.8207153334085523e-05,0.0001017838206332,,1
581,3.290834555643311e-05,4.734131192243599e-05,,1
581,3.290834555643311e-05,4.97083775185578e-05,,1
581,3.290834555643311e-05,5.207544311467959e-05,,1
581,3.290834555643311e-05,5.68095743069232e-05,,1
581,3.290834555643311e-05,6.15437054991668e-05,,1
581,3.290834555643311e-05,6.86449022875322e-05,,1
581,3.290834555643311e-05,7.337903347977579e-05,,1
581,3.76095377787807e-05,5.207544311467959e-05,,1
581,3.76095377787807e-05,5.68095743069232e-05,,1
581,3.76095377787807e-05,5.917663990304499e-05,,1
581,3.76095377787807e-05,6.86449022875322e-05,,1
581,3.76095377787807e-05,8.521436146038479e-05,,1
581,4.2310730001128285e-05,4.97083775185578e-05,,1
581,4.2310730001128285e-05,6.15437054991668e-05,,1
581,4.2310730001128285e-05,6.86449022875322e-05,,1
581,4.701192222347587e-05,0.0,,1
581,4.701192222347587e-05,5.4442508710801394e-05,,1
581,4.701192222347587e-05,5.68095743069232e-05,,1
581,4.701192222347587e-05,6.15437054991668e-05,,1
581,4.701192222347587e-05,7.811316467201939e-05,,1
581,4.701192222347587e-05,8.758142705650659e-05,,1
581,4.701192222347587e-05,0.0001230874109983,,1
581,5.171311444582346e-05,0.0,,1
581,5.171311444582346e-05,2.3670655961218e-06,,1
581,5.171311444582346e-05,4.7341311922436e-06,,1
581,5.171311444582346e-05,9.4682623844872e-06,,1
581,5.171311444582346e-05,1.1835327980608998e-05,,1
581,5.171311444582346e-05,4.024011513407059e-05,,1
581,5.171311444582346e-05,4.734131192243599e-05,,1
581,5.171311444582346e-05,4.97083775185578e-05,,1
581,5.171311444582346e-05,5.4442508710801394e-05,,1
581,5.171311444582346e-05,5.68095743069232e-05,,1
581,5.171311444582346e-05,6.391077109528859e-05,,1
581,5.171311444582346e-05,6.62778366914104e-05,,1
581,5.171311444582346e-05,7.101196788365399e-05,,1
581,5.171311444582346e-05,0.0001088850174216,,1
581,5.171311444582346e-05,0.0001917323132858,,1
581,5.641430666817105e-05,1.1835327980608998e-05,,1
581,5.641430666817105e-05,1.42023935767308e-05,,1
581,5.641430666817105e-05,1.65694591728526e-05,,1
581,5.641430666817105e-05,2.13035903650962e-05,,1
581,5.641430666817105e-05,3.78730495379488e-05,,1
581,5.641430666817105e-05,4.26071807301924e-05,,1
581,5.641430666817105e-05,4.734131192243599e-05,,1
581,5.641430666817105e-05,4.97083775185578e-05,,1
581,5.641430666817105e-05,5.917663990304499e-05,,1
581,5.641430666817105e-05,6.15437054991668e-05,,1
581,5.641430666817105e-05,6.391077109528859e-05,,1
581,5.641430666817105e-05,6.62778366914104e-05,,1
581,5.641430666817105e-05,8.2847295864263e-05,,1
581,5.641430666817105e-05,8.758142705650659e-05,,1
581,5.641430666817105e-05,9.704968944099378e-05,,1
581,5.641430666817105e-05,0.0001017838206332,,1
581,5.641430666817105e-05,0.0001065179518254,,1
581,5.641430666817105e-05,0.0001230874109983,,1
581,6.111549889051863e-05,2.13035903650962e-05,,1
581,6.111549889051863e-05,2.84047871534616e-05,,1
581,6.111549889051863e-05,4.734131192243599e-05,,1
581,6.111549889051863e-05,5.207544311467959e-05,,1
581,6.111549889051863e-05,5.917663990304499e-05,,1
581,6.111549889051863e-05,7.337903347977579e-05,,1
581,6.111549889051863e-05,8.758142705650659e-05,,1
581,6.111549889051863e-05,0.0001065179518254,,1
581,6.581669111286622e-05,7.1011967883654e-06,,1
581,6.581669111286622e-05,1.42023935767308e-05,,1
581,6.581669111286622e-05,1.65694591728526e-05,,1
581,6.581669111286622e-05,2.13035903650962e-05,,1
581,6.581669111286622e-05,2.3670655961218e-05,,1
581,6.581669111286622e-05,4.734131192243599e-05,,1
581,6.581669111286622e-05,4.97083775185578e-05,,1
581,6.581669111286622e-05,5.4442508710801394e-05,,1
581,6.581669111286622e-05,6.15437054991668e-05,,1
581,6.581669111286622e-05,6.391077109528859e-05,,1
581,6.581669111286622e-05,6.62778366914104e-05,,1
581,6.581669111286622e-05,6.86449022875322e-05,,1
581,6.581669111286622e-05,7.101196788365399e-05,,1
581,6.581669111286622e-05,7.57460990758976e-05,,1
581,6.581669111286622e-05,8.048023026814119e-05,,1
581,6.581669111286622e-05,9.94167550371156e-05,,1
581,6.581669111286622e-05,0.0001301886077866,,1
581,7.051788333521382e-05,0.0,,1
581,7.051788333521382e-05,9.4682623844872e-06,,1
581,7.051788333521382e-05,1.1835327980608998e-05,,1
581,7.051788333521382e-05,3.07718527495834e-05,,1
581,7.051788333521382e-05,4.49742463263142e-05,,1
581,7.051788333521382e-05,5.207544311467959e-05,,1
581,7.051788333521382e-05,5.4442508710801394e-05,,1
581,7.051788333521382e-05,5.917663990304499e-05,,1
581,7.051788333521382e-05,6.15437054991668e-05,,1
581,7.051788333521382e-05,6.391077109528859e-05,,1
581,7.051788333521382e-05,6.62778366914104e-05,,1
581,7.051788333521382e-05,7.101196788365399e-05,,1
581,7.051788333521382e-05,9.94167550371156e-05,,1
581,7.051788333521382e-05,0.0001254544765944,,1
581,7.52190755575614e-05,3.07718527495834e-05,,1
581,7.52190755575614e-05,3.78730495379488e-05,,1
581,7.52190755575614e-05,4.49742463263142e-05,,1
581,7.52190755575614e-05,4.734131192243599e-05,,1
581,7.52190755575614e-05,4.97083775185578e-05,,1
581,7.52190755575614e-05,5.207544311467959e-05,,1
581,7.52190755575614e-05,5.4442508710801394e-05,,1
581,7.52190755575614e-05,6.391077109528859e-05,,1
581,7.52190755575614e-05,7.337903347977579e-05,,1
581,7.52190755575614e-05,8.2847295864263e-05,,1
581,7.52190755575614e-05,8.521436146038479e-05,,1
581,7.52190755575614e-05,0.0001396568701711,,1
581,7.992026777990899e-05,0.0,,1
581,7.992026777990899e-05,2.84047871534616e-05,,1
581,7.992026777990899e-05,3.07718527495834e-05,,1
581,7.992026777990899e-05,3.31389183457052e-05,,1
581,7.992026777990899e-05,3.78730495379488e-05,,1
581,7.992026777990899e-05,4.024011513407059e-05,,1
581,7.992026777990899e-05,4.49742463263142e-05,,1
581,7.992026777990899e-05,4.97083775185578e-05,,1
581,7.992026777990899e-05,5.207544311467959e-05,,1
581,7.992026777990899e-05,5.68095743069232e-05,,1
581,7.992026777990899e-05,6.86449022875322e-05,,1
581,7.992026777990899e-05,7.57460990758976e-05,,1
581,7.992026777990899e-05,7.811316467201939e-05,,1
581,7.992026777990899e-05,8.048023026814119e-05,,1
581,7.992026777990899e-05,8.521436146038479e-05,,1
581,7.992026777990899e-05,8.758142705650659e-05,,1
581,7.992026777990899e-05,0.0001136191486138,,1
581,7.992026777990899e-05,0.000118353279806,,1
581,7.992026777990899e-05,0.0001254544765944,,1
581,8.462146000225657e-05,2.3670655961218e-05,,1
581,8.462146000225657e-05,2.84047871534616e-05,,1
581,8.462146000225657e-05,3.07718527495834e-05,,1
581,8.462146000225657e-05,5.4442508710801394e-05,,1
581,8.462146000225657e-05,5.68095743069232e-05,,1
581,8.462146000225657e-05,5.917663990304499e-05,,1
581,8.462146000225657e-05,6.15437054991668e-05,,1
581,8.462146000225657e-05,9.704968944099378e-05,,1
581,8.462146000225657e-05,0.0001112520830177,,1
581,8.462146000225657e-05,0.0001136191486138,,1
581,8.462146000225657e-05,0.0001325556733828,,1
581,8.932265222460416e-05,1.42023935767308e-05,,1
581,8.932265222460416e-05,1.65694591728526e-05,,1
581,8.932265222460416e-05,2.3670655961218e-05,,1
581,8.932265222460416e-05,2.60377215573398e-05,,1
581,8.932265222460416e-05,3.31389183457052e-05,,1
581,8.932265222460416e-05,3.78730495379488e-05,,1
581,8.932265222460416e-05,4.024011513407059e-05,,1
581,8.932265222460416e-05,4.49742463263142e-05,,1
581,8.932265222460416e-05,4.734131192243599e-05,,1
581,8.932265222460416e-05,4.97083775185578e-05,,1
581,8.932265222460416e-05,8.048023026814119e-05,,1
581,8.932265222460416e-05,8.2847295864263e-05,,1
581,8.932265222460416e-05,8.521436146038479e-05,,1
581,8.932265222460416e-05,8.99484926526284e-05,,1
581,9.402384444695174e-05,1.1835327980608998e-05,,1
581,9.402384444695174e-05,2.84047871534616e-05,,1
581,9.402384444695174e-05,3.07718527495834e-05,,1
581,9.402384444695174e-05,4.024011513407059e-05,,1
581,9.402384444695174e-05,4.49742463263142e-05,,1
581,9.402384444695174e-05,5.207544311467959e-05,,1
581,9.402384444695174e-05,6.62778366914104e-05,,1
581,9.402384444695174e-05,6.86449022875322e-05,,1
581,9.402384444695174e-05,7.811316467201939e-05,,1
581,9.402384444695174e-05,8.758142705650659e-05,,1
581,9.402384444695174e-05,9.704968944099378e-05,,1
581,9.402384444695174e-05,0.0001088850174216,,1
581,9.402384444695174e-05,0.0001325556733828,,1
581,9.872503666929934e-05,1.1835327980608998e-05,,1
581,9.872503666929934e-05,2.3670655961218e-05,,1
581,9.872503666929934e-05,2.84047871534616e-05,,1
581,9.872503666929934e-05,3.07718527495834e-05,,1
581,9.872503666929934e-05,4.024011513407059e-05,,1
581,9.872503666929934e-05,4.734131192243599e-05,,1
581,9.872503666929934e-05,7.337903347977579e-05,,1
581,9.872503666929934e-05,8.758142705650659e-05,,1
581,9.872503666929934e-05,0.0001017838206332,,1
581,9.872503666929934e-05,0.0001065179518254,,1
581,9.872503666929934e-05,0.0001207203454022,,1
581,9.872503666929934e-05,0.0001278215421905,,1
581,0.0001034262288916,2.3670655961218e-05,,1
581,0.0001034262288916,2.84047871534616e-05,,1
581,0.0001034262288916,6.15437054991668e-05,,1
581,0.0001034262288916,6.86449022875322e-05,,1
581,0.0001034262288916,7.57460990758976e-05,,1
581,0.0001034262288916,9.23155582487502e-05,,1
581,0.0001034262288916,9.94167550371156e-05,,1
581,0.0001034262288916,0.0001017838206332,,1
581,0.0001034262288916,0.0001088850174216,,1
581,0.0001034262288916,0.0001112520830177,,1
581,0.0001034262288916,0.0002059347068625,,1
581,0.0001081274211139,0.0,,1
581,0.0001081274211139,2.3670655961218e-05,,1
581,0.0001081274211139,3.78730495379488e-05,,1
581,0.0001081274211139,4.734131192243599e-05,,1
581,0.0001081274211139,5.917663990304499e-05,,1
581,0.0001081274211139,6.15437054991668e-05,,1
581,0.0001081274211139,8.2847295864263e-05,,1
581,0.0001081274211139,8.521436146038479e-05,,1
581,0.0001081274211139,8.758142705650659e-05,,1
581,0.0001128286133363,4.024011513407059e-05,,1
581,0.0001128286133363,6.86449022875322e-05,,1
581,0.0001128286133363,7.101196788365399e-05,,1
581,0.0001128286133363,9.704968944099378e-05,,1
581,0.0001175298055586,9.4682623844872e-06,,1
581,0.0001175298055586,2.13035903650962e-05,,1
581,0.0001175298055586,2.84047871534616e-05,,1
581,0.0001175298055586,4.49742463263142e-05,,1
581,0.0001175298055586,5.68095743069232e-05,,1
581,0.0001175298055586,7.337903347977579e-05,,1
581,0.0001175298055586,9.94167550371156e-05,,1
581,0.0001175298055586,0.0001609604605362,,1
581,0.000122230997781,1.89365247689744e-05,,1
581,0.000122230997781,2.60377215573398e-05,,1
581,0.000122230997781,5.207544311467959e-05,,1
581,0.000122230997781,5.4442508710801394e-05,,1
581,0.000122230997781,6.391077109528859e-05,,1
581,0.000122230997781,8.2847295864263e-05,,1
581,0.000122230997781,9.94167550371156e-05,,1
581,0.000122230997781,0.0001633275261324,,1
581,0.0001269321900033,5.68095743069232e-05,,1
581,0.0001269321900033,5.917663990304499e-05,,1
581,0.0001269321900033,9.4682623844872e-05,,1
581,0.0001269321900033,0.0001065179518254,,1
581,0.0001269321900033,0.0001136191486138,,1
581,0.0001269321900033,0.0001159862142099,,1
581,0.0001269321900033,0.0001396568701711,,1
581,0.0001316333822257,4.97083775185578e-05,,1
581,0.0001316333822257,0.0001017838206332,,1
581,0.0001316333822257,0.0001041508862293,,1
581,0.0001316333822257,0.0001136191486138,,1
581,0.0001316333822257,0.000118353279806,,1
581,0.0001316333822257,0.0001301886077866,,1
581,0.0001316333822257,0.0001349227389789,,1
581,0.0001316333822257,0.000137289804575,,1
581,0.0001316333822257,0.0001467580669595,,1
581,0.0001316333822257,0.0001798969853052,,1
581,0.0001316333822257,0.0143278480533252,,1
581,0.000136334574448,5.917663990304499e-05,,1
581,0.000136334574448,7.57460990758976e-05,,1
581,0.000136334574448,0.0001112520830177,,1
581,0.000136334574448,0.0001159862142099,,1
581,0.000136334574448,0.0002130359036509,,1
581,0.0001410357666704,4.97083775185578e-05,,1
581,0.0001410357666704,6.86449022875322e-05,,1
581,0.0001410357666704,9.4682623844872e-05,,1
581,0.0001410357666704,0.0001065179518254,,1
581,0.0001457369588927,4.734131192243599e-05,,1
581,0.0001457369588927,9.4682623844872e-05,,1
581,0.0001457369588927,0.0001041508862293,,1
581,0.0001457369588927,0.0001207203454022,,1
581,0.0001457369588927,0.0002083017724587,,1
581,0.0001504381511151,6.62778366914104e-05,,1
581,0.0001504381511151,0.0001136191486138,,1
581,0.0001504381511151,0.0001325556733828,,1
581,0.0001504381511151,0.0002272382972276,,1
581,0.0001504381511151,0.000234339494016,,1
581,0.0001551393433374,7.337903347977579e-05,,1
581,0.0001551393433374,0.0002390736252083,,1
581,0.0001551393433374,0.0002580101499772,,1
581,0.0001598405355598,9.23155582487502e-05,,1
581,0.0001598405355598,9.704968944099378e-05,,1
581,0.0001598405355598,0.0001065179518254,,1
581,0.0001598405355598,0.0001088850174216,,1
581,0.0001645417277821,6.86449022875322e-05,,1
581,0.0001645417277821,9.94167550371156e-05,,1
581,0.0001645417277821,0.0001278215421905,,1
581,0.0001645417277821,0.0001704287229207,,1
581,0.0001645417277821,0.0001822640509013,,1
581,0.0001692429200045,8.2847295864263e-05,,1
581,0.0001692429200045,8.521436146038479e-05,,1
581,0.0001692429200045,0.0001207203454022,,1
581,0.0001739441122268,0.0001491251325556,,1
581,0.0001739441122268,0.000156226329344,,1
581,0.0001739441122268,0.0001893652476897,,1
581,0.0001786453044492,2.3670655961218e-05,,1
581,0.0001833464966715,0.0001396568701711,,1
581,0.0001927488811162,0.0001136191486138,,1
581,0.0001974500733385,0.0001301886077866,,1
581,0.0001974500733385,0.0001680616573246,,1
581,0.0001974500733385,0.0001727957885168,,1
581,0.0001974500733385,0.0002083017724587,,1
581,0.0001974500733385,0.0002390736252083,,1
581,0.0001974500733385,0.0002603772155733,,1
581,0.0001974500733385,0.0003266550522648,,1
581,0.0002021512655609,8.048023026814119e-05,,1
581,0.0002021512655609,0.0001420239357673,,1
581,0.0002021512655609,0.0002390736252083,,1
581,0.0002021512655609,0.0002414406908044,,1
581,0.0002021512655609,0.0002461748219966,,1
581,0.0002068524577832,0.000118353279806,,1
581,0.0002068524577832,0.0001775299197091,,1
581,0.0002068524577832,0.0002012005756703,,1
581,0.0002115536500056,9.23155582487502e-05,,1
581,0.0002115536500056,0.0002319724284199,,1
581,0.0002162548422279,0.0001869981820936,,1
581,0.0002162548422279,0.0002248712316315,,1
581,0.0002209560344503,0.0001846311164975,,1
581,0.0002256572266726,0.0002793137403423,,1
581,0.000230358418895,0.0001443910013634,,1
581,0.0002350596111173,0.0001136191486138,,1
581,0.0002350596111173,0.0001609604605362,,1
581,0.0002350596111173,0.0002674784123617,,1
581,0.0002397608033397,8.758142705650659e-05,,1
581,0.000244461995562,0.0002651113467656,,1
581,0.0002491631877844,0.0003455915770337,,1
581,0.0002538643800067,0.0003195538554764,,1
581,0.0002585655722291,8.521436146038479e-05,,1
581,0.0002585655722291,0.0001514921981517,,1
581,0.0002679679566738,6.391077109528859e-05,,1
581,0.0002726691488961,3.5505983941826995e-05,,1
581,0.0002773703411185,6.62778366914104e-05,,1
581,0.0002773703411185,0.000215402969247,,1
581,0.0002773703411185,0.0002674784123617,,1
581,0.0002867727255632,0.0001349227389789,,1
581,0.0002867727255632,0.0001467580669595,,1
581,0.0002867727255632,0.0001680616573246,,1
581,0.0003008763022302,0.0002035676412664,,1
581,0.0003102786866749,0.0003668951673988,,1
581,0.0003243822633419,0.0002935161339191,,1
581,0.0003572906088984,0.0002698454779578,,1
581,0.0003572906088984,0.0003550598394182,,1
581,0.0003619918011207,0.0003479586426299,,1
581,0.0003901989544548,0.000369262232995,,1
581,0.0003901989544548,0.0003739963641872,,1
581,0.0003949001466771,0.00050655203757,,1
581,0.0004090037233442,0.0003077185274958,,1
581,0.0004231073000112,0.0004781472504166,,1
